name,category,sub_category,lat,lng,district,opening_hours,budget
Borek&pide&doner&cafe,Dining,World Cuisine,41.009443,28.9455297,Fatih,09:00-22:00,Medium
Sultan Balık,Dining,World Cuisine,41.0083089,28.9453731,Fatih,09:00-22:00,Medium
MIX,Dining,World Cuisine,41.0084653,28.9456518,Fatih,09:00-22:00,Medium
Furkan Döner,Dining,World Cuisine,41.0086053,28.945284,Fatih,09:00-22:00,Medium
Haseki Ev Yemekleri,Dining,World Cuisine,41.0091864,28.9447814,Fatih,09:00-22:00,Medium
Adıvar Cafeteria,Dining,World Cuisine,41.0095114,28.9453545,Fatih,09:00-22:00,Medium
Martun 2,Dining,World Cuisine,41.0098922,28.9454125,Fatih,09:00-22:00,Medium
Gökhan Büfe,Dining,World Cuisine,41.0090075,28.9435981,Fatih,09:00-22:00,Medium
Tüğba Kafeterya,Dining,World Cuisine,41.0089553,28.9433005,Fatih,09:00-22:00,Medium
Babacan,Dining,World Cuisine,41.028427,28.9382097,Fatih,09:00-22:00,Medium
İsot lahmacun,Dining,World Cuisine,41.0275987,28.9409255,Fatih,09:00-22:00,Medium
Lezzet çiğ borek,Dining,World Cuisine,41.0262394,28.9402771,Fatih,09:00-22:00,Medium
Yaraligoz borek,Dining,World Cuisine,41.031121,28.9448204,Fatih,09:00-22:00,Medium
Özcanlar kebap salonu,Dining,World Cuisine,41.0263948,28.9408298,Fatih,09:00-22:00,Medium
Özen sariyer borekçisi,Dining,World Cuisine,41.026446,28.9409325,Fatih,09:00-22:00,Medium
Yıldız borek,Dining,World Cuisine,41.0271516,28.9413093,Fatih,09:00-22:00,Medium
Sefa pide,Dining,World Cuisine,41.0270744,28.9411976,Fatih,09:00-22:00,Medium
İkram,Dining,World Cuisine,41.0274691,28.9413053,Fatih,09:00-22:00,Medium
Cadde Kebap,Dining,World Cuisine,41.0290367,28.93887,Fatih,09:00-22:00,Medium
Ulu kardeşler,Dining,World Cuisine,41.0293152,28.9389037,Fatih,09:00-22:00,Medium
Et ustası,Dining,World Cuisine,41.0295755,28.9394791,Fatih,09:00-22:00,Medium
Özen sariyer boreği,Dining,World Cuisine,41.0296338,28.939269,Fatih,09:00-22:00,Medium
Çelik et ve tavuk durumları,Dining,World Cuisine,41.029813,28.9397337,Fatih,09:00-22:00,Medium
Akçiçek doner,Dining,World Cuisine,41.0301993,28.9400947,Fatih,09:00-22:00,Medium
Cadde döner,Dining,World Cuisine,41.0303312,28.940276,Fatih,09:00-22:00,Medium
Yaprak pide,Dining,World Cuisine,41.0299755,28.9410647,Fatih,09:00-22:00,Medium
Kaçar borek salonu,Dining,World Cuisine,41.0291831,28.9440018,Fatih,09:00-22:00,Medium
Konak Bufe,Dining,World Cuisine,41.0291408,28.9441748,Fatih,09:00-22:00,Medium
Asitane,Dining,Turkish;Ottoman,41.0308701,28.9389957,Fatih,12:00-23:30,Medium
Keskin gürme,Dining,World Cuisine,41.0306103,28.9368951,Fatih,09:00-22:00,Medium
Konyalı topkapı,Dining,World Cuisine,41.0137134,28.9858174,Fatih,09:00-22:00,Medium
Matbah,Dining,World Cuisine,41.0093013,28.9792031,Fatih,09:00-22:00,Medium
Balikci Sabahattin,Dining,World Cuisine,41.0045062,28.9806059,Fatih,09:00-22:00,Medium
The Cozy Garden,Dining,World Cuisine,41.0047653,28.9796859,Fatih,09:00-22:00,Medium
Magnaura Cafe & Restaurant,Dining,World Cuisine,41.0056185,28.9805523,Fatih,09:00-22:00,Medium
Tria Elegance Restaurant,Dining,World Cuisine,41.0059702,28.9809472,Fatih,09:00-22:00,Medium
Albura kathisma resturant & cafe,Dining,World Cuisine,41.005829,28.9804865,Fatih,09:00-22:00,Medium
Turquoıse cafe resturant,Dining,World Cuisine,41.0055881,28.9801459,Fatih,09:00-22:00,Medium
Duvares cafe & resturant,Dining,World Cuisine,41.0054336,28.9799629,Fatih,09:00-22:00,Medium
Ocean's 7 cafe & resturant,Dining,World Cuisine,41.0051368,28.9798965,Fatih,09:00-22:00,Medium
Babylonia resturant & pub,Dining,World Cuisine,41.0058047,28.9807373,Fatih,09:00-22:00,Medium
Garden resturant,Dining,World Cuisine,41.0056863,28.9802907,Fatih,09:00-22:00,Medium
Shadow Cafe & Restaurant,Dining,World Cuisine,41.0060334,28.9807387,Fatih,09:00-22:00,Medium
Mitani Cafe,Dining,World Cuisine,41.0058857,28.9805509,Fatih,09:00-22:00,Medium
Suleyman,Dining,World Cuisine,41.0048959,28.9796148,Fatih,09:00-22:00,Medium
Şiva Cafe & Bar,Dining,World Cuisine,41.0061326,28.9808634,Fatih,09:00-22:00,Medium
West Town Cafe & Restaurant,Dining,World Cuisine,41.0050163,28.9791723,Fatih,09:00-22:00,Medium
Akbıyık Balık Evi,Dining,World Cuisine,41.0048422,28.9795732,Fatih,09:00-22:00,Medium
Sahabe-i Kiramdan Abdurrahman Şami Türbesi,Other,General,41.0066904,28.9791454,Fatih,09:00-22:00,Low
3B resturant,Dining,World Cuisine,41.0098667,28.9788365,Fatih,09:00-22:00,Medium
Sultan Mehmet Restaurant & Cafe,Dining,World Cuisine,41.0097825,28.9788315,Fatih,09:00-22:00,Medium
Efezade resturant,Dining,World Cuisine,41.0098468,28.9788355,Fatih,09:00-22:00,Medium
Ela Sofia Kebap,Dining,World Cuisine,41.0102483,28.9788701,Fatih,09:00-22:00,Medium
Gülhane cafe & resturant,Dining,World Cuisine,41.0141562,28.9793609,Fatih,09:00-22:00,Medium
Romantic apart hotel,Dining,World Cuisine,41.0140605,28.9792998,Fatih,09:00-22:00,Medium
Big Family,Dining,World Cuisine,41.0138163,28.9791085,Fatih,09:00-22:00,Medium
Old House Restaurant & Bar Cafe,Dining,World Cuisine,41.0060688,28.9793399,Fatih,09:00-22:00,Medium
Köşk Cafe & Restaurant,Dining,World Cuisine,41.006355,28.9809207,Fatih,09:00-22:00,Medium
Palatium Cafe & Restaurant,Dining,World Cuisine,41.0060223,28.9802438,Fatih,09:00-22:00,Medium
Meydan Börek,Dining,Turkish,41.0052355,28.9816936,Fatih,09:00-22:00,Medium
Erol Taş Cafe & Resturant,Dining,World Cuisine,41.0052785,28.9816419,Fatih,09:00-22:00,Medium
Korecan Restoran,Dining,Asian,41.0053898,28.9818991,Fatih,09:00-22:00,Medium
Imperial Galata,Dining,World Cuisine,41.0210745,28.974152,Beyoğlu,09:00-22:00,Medium
Sait İskender,Dining,World Cuisine,41.0089182,28.9564943,Fatih,09:00-22:00,Medium
Barbeku Restoran,Dining,World Cuisine,41.0081942,28.9538174,Fatih,09:00-22:00,Medium
Melodi Restaurant,Dining,World Cuisine,41.0085755,28.9542887,Fatih,09:00-22:00,Medium
Martini lokantası,Dining,World Cuisine,41.0086606,28.9540968,Fatih,09:00-22:00,Medium
Doce Kebap,Dining,World Cuisine,41.0095615,28.9664858,Fatih,09:00-22:00,Medium
Öz Yumak,Dining,World Cuisine,41.0093945,28.96666,Fatih,09:00-22:00,Medium
Osmanlızade,Dining,World Cuisine,41.0092964,28.9671804,Fatih,09:00-22:00,Medium
Seos Cafe Restaurant,Dining,World Cuisine,41.0096045,28.9665299,Fatih,09:00-22:00,Medium
Paşa Döner,Dining,World Cuisine,41.0093961,28.9666078,Fatih,09:00-22:00,Medium
Kelkit Döneri,Dining,World Cuisine,41.0093045,28.9670695,Fatih,09:00-22:00,Medium
Cihan Derya Balık,Dining,World Cuisine,41.0095836,28.9672009,Fatih,09:00-22:00,Medium
Emir sultan,Dining,World Cuisine,41.0002746,28.9304806,Fatih,09:00-22:00,Medium
Merdane Börek,Dining,World Cuisine,41.0019993,28.9300646,Fatih,09:00-22:00,Medium
Seyran Pastaneleri,Dining,World Cuisine,41.0032831,28.9302926,Fatih,09:00-22:00,Medium
Paşa Döner,Dining,World Cuisine,41.0033616,28.9305146,Fatih,09:00-22:00,Medium
Şenol,Dining,World Cuisine,41.0034208,28.9307217,Fatih,09:00-22:00,Medium
Birbey Lahmacun,Dining,World Cuisine,41.00353,28.9309765,Fatih,09:00-22:00,Medium
Yaman Dondurma,Dining,World Cuisine,41.0040496,28.9325671,Fatih,09:00-22:00,Medium
Nizam Usta,Dining,World Cuisine,41.0041375,28.9328796,Fatih,09:00-22:00,Medium
Şeyh Seyyid Seyfullah Hz.,Other,General,41.0071684,28.9269866,Fatih,09:00-22:00,Low
Elif Pastanesi,Dining,World Cuisine,41.00709,28.9275113,Fatih,09:00-22:00,Medium
Mir Börek Cafe,Dining,World Cuisine,41.0080999,28.9313666,Fatih,09:00-22:00,Medium
Şölen Pastaneleri,Dining,World Cuisine,41.0084024,28.9313593,Fatih,09:00-22:00,Medium
Gaziantep'li Künefeci Ömer Usta,Dining,World Cuisine,41.010287,28.9315578,Fatih,09:00-22:00,Medium
Avcı Kebap,Dining,World Cuisine,41.0100112,28.9315612,Fatih,09:00-22:00,Medium
Mırra Kahvaltı Salonu,Dining,World Cuisine,41.0098326,28.931584,Fatih,09:00-22:00,Medium
Başaran Yufka Ve Manti,Dining,World Cuisine,41.0071384,28.9289647,Fatih,09:00-22:00,Medium
Beyaz Saray Dondurma Ve Boza,Dining,World Cuisine,41.0070222,28.9313778,Fatih,09:00-22:00,Medium
Crazy Chicken,Dining,World Cuisine,41.0069311,28.9314174,Fatih,09:00-22:00,Medium
KEBAPCI CAHIT USTA,Dining,World Cuisine,41.0069679,28.9353297,Fatih,09:00-22:00,Medium
Pilavcı 1453,Dining,World Cuisine,41.0074125,28.9366246,Fatih,09:00-22:00,Medium
Baloon,Dining,World Cuisine,41.0081521,28.9369986,Fatih,09:00-22:00,Medium
Gaziantep Zahter Sofrası,Dining,World Cuisine,41.0086721,28.937265,Fatih,09:00-22:00,Medium
Ada Balık Evim,Dining,World Cuisine,41.00936,28.9376007,Fatih,09:00-22:00,Medium
Goralı 1945,Dining,World Cuisine,41.0108172,28.9383215,Fatih,09:00-22:00,Medium
Evrim Restoran,Dining,World Cuisine,41.0108892,28.9383085,Fatih,09:00-22:00,Medium
Pilavcı Nazmi,Dining,World Cuisine,41.0098688,28.9313508,Fatih,09:00-22:00,Medium
Osmanlı Tulumba ve Baklava,Dining,World Cuisine,41.0101037,28.9313727,Fatih,09:00-22:00,Medium
Feyzi Usta Kadayıf ve Baklavaları,Dining,World Cuisine,41.0102753,28.931374,Fatih,09:00-22:00,Medium
Sürpriz Büfe,Dining,World Cuisine,41.0110383,28.9367624,Fatih,09:00-22:00,Medium
Tatlıbak,Dining,World Cuisine,41.0110815,28.9315987,Fatih,09:00-22:00,Medium
Karadeniz Pide-Börek Salonu,Dining,World Cuisine,41.0115902,28.9273496,Fatih,09:00-22:00,Medium
Karadeniz Yayla Lokantası,Dining,World Cuisine,41.0104858,28.9289207,Fatih,09:00-22:00,Medium
Kalite Börek Salonu,Dining,World Cuisine,41.0102358,28.9290631,Fatih,09:00-22:00,Medium
Meydan Kahvaltı,Dining,World Cuisine,41.0094948,28.9310097,Fatih,09:00-22:00,Medium
URFA SOFRASI HASAN USTA,Dining,World Cuisine,41.0085116,28.9307592,Fatih,09:00-22:00,Medium
Hira Kebap ve Dürüm Evi,Dining,World Cuisine,41.0072065,28.9286683,Fatih,09:00-22:00,Medium
Elif Büfe,Dining,World Cuisine,41.0089954,28.9312516,Fatih,09:00-22:00,Medium
Tadım Unlu Mamulleri,Dining,World Cuisine,41.0086488,28.9312299,Fatih,09:00-22:00,Medium
Al Baron Restaurant,Dining,World Cuisine,41.0084021,28.9367486,Fatih,09:00-22:00,Medium
Nazlı Urfa Kebap Salonu,Dining,World Cuisine,41.009018,28.9314305,Fatih,09:00-22:00,Medium
köşem büfe,Dining,World Cuisine,41.0095557,28.9361537,Fatih,09:00-22:00,Medium
Balkan Dondurma,Dining,World Cuisine,41.0095345,28.9366935,Fatih,09:00-22:00,Medium
Avcı Kebap,Dining,World Cuisine,41.0100403,28.9316234,Fatih,09:00-22:00,Medium
Çarşıkapı Muhallebicisi 1984,Dining,World Cuisine,41.0099667,28.9699649,Fatih,09:00-22:00,Medium
Susamoğl Baklava,Dining,World Cuisine,41.01165,28.96854,Fatih,09:00-22:00,Medium
Elif Büfe,Dining,World Cuisine,41.0117056,28.9684796,Fatih,09:00-22:00,Medium
Çarşı Ocakbaşı,Dining,World Cuisine,41.0118274,28.9683275,Fatih,09:00-22:00,Medium
Osmanli Kanat Ve Balik,Dining,World Cuisine,41.0118684,28.9682772,Fatih,09:00-22:00,Medium
Vitamin Et Lokantası,Dining,World Cuisine,41.0120405,28.9681678,Fatih,09:00-22:00,Medium
Samsun Bafra Pide ve Pizza,Dining,World Cuisine,41.0120998,28.9681337,Fatih,09:00-22:00,Medium
Pirim Pub ve Restaurant,Dining,World Cuisine,41.0089747,28.9541871,Fatih,09:00-22:00,Medium
Aksu Restaurant,Dining,World Cuisine,41.0078934,28.9542311,Fatih,09:00-22:00,Medium
Ararat Restoran,Dining,World Cuisine,41.0075681,28.9541735,Fatih,09:00-22:00,Medium
selam restaurant,Dining,World Cuisine,41.0195425,28.9473688,Fatih,09:00-22:00,Medium
buhara börek,Dining,World Cuisine,41.0212761,28.9451786,Fatih,09:00-22:00,Medium
Ağa Türk Mutfağı,Dining,World Cuisine,41.0212204,29.0170815,Üsküdar,09:00-22:00,Medium
Eggstra,Dining,World Cuisine,41.048208,29.0055987,Beşiktaş,09:00-22:00,Medium
Pera Thai,Dining,Thai,41.0281401,28.9728501,Beyoğlu,09:00-22:00,High
Bosnjak,Dining,World Cuisine,41.0257897,28.9812173,Beyoğlu,09:00-22:00,Medium
Doğa kır lokantası,Dining,Breakfast;Grill;Tea;Sausage;Beef_Bowl;Steak_House;Chicken;Barbecue,41.232583,28.7008902,Arnavutköy,Mo-Su 09:00-23:00,High
2K Chicken,Dining,World Cuisine,41.0168128,28.9704318,Fatih,09:00-22:00,Medium
Ortaklar Kebab Lahmacun,Dining,Chicken;Kebab;Local;Turkish,41.0072732,28.9722043,Fatih,Mo-Su 10:30-01:00,Medium
TRIA ELEGANCE TERRACE RESTAURANT,Dining,Turkish,41.0056813,28.9810203,Fatih,Tu-Su 13:00-23:00,Medium
21,Dining,International,41.0300075,28.9837636,Beyoğlu,Mo-Su 09:00-04:00,Medium
Sevgi Bahçesi,Dining,Turkish,41.1136055,29.0603761,Beykoz,09:00-22:00,Medium
Orient Express Restaurant,Dining,Turkish,41.0152104,28.9774236,Beyoğlu,09:00-22:00,Medium
Pasta Nini,Dining,World Cuisine,41.025812,28.9804963,Beyoğlu,09:00-22:00,Medium
Kuzguncuk Balıkçısı,Dining,World Cuisine,41.0359901,29.0299131,Üsküdar,09:00-22:00,Medium
Gulhane Sark Sofrasi,Dining,World Cuisine,41.0107226,28.9776533,Fatih,Mo-Su 11:00-01:30,Medium
Selam Et Lokantası,Dining,World Cuisine,41.0195404,28.9473668,Fatih,09:00-22:00,Medium
Sedet İskender,Dining,World Cuisine,41.0184729,28.9484939,Fatih,09:00-22:00,Medium
Ziya Şark Sofrası,Dining,World Cuisine,41.0193402,28.9476177,Fatih,09:00-22:00,Medium
Almanar,Dining,World Cuisine,41.0171502,28.9429366,Fatih,09:00-22:00,Medium
Diver,Dining,World Cuisine,41.0195209,28.9469904,Fatih,09:00-22:00,Medium
Akdeniz Büfe,Dining,World Cuisine,41.0188721,28.9462887,Fatih,09:00-22:00,Medium
Affouri,Dining,World Cuisine,41.0170493,28.9425677,Fatih,09:00-22:00,Medium
Gülbenoğlu,Dining,World Cuisine,41.0176566,28.9437632,Fatih,09:00-22:00,Medium
Saitoğulları,Dining,World Cuisine,41.0176229,28.9436918,Fatih,09:00-22:00,Medium
Kuzey Büfe,Dining,World Cuisine,41.0171125,28.9428638,Fatih,09:00-22:00,Medium
Renk büfe,Dining,World Cuisine,41.0177681,28.9443964,Fatih,09:00-22:00,Medium
hacielaziz chikoftaci,Dining,World Cuisine,41.0201505,28.9414538,Fatih,09:00-22:00,Medium
Falafel alshalal,Dining,World Cuisine,41.0202381,28.9416146,Fatih,09:00-22:00,Medium
Musilli,Dining,World Cuisine,41.020329,28.9417893,Fatih,09:00-22:00,Medium
Keifine gore felafel,Dining,World Cuisine,41.0204309,28.9419696,Fatih,09:00-22:00,Medium
Saruja Restaurant,Dining,World Cuisine,41.0205379,28.9421472,Fatih,09:00-22:00,Medium
Debs ve Remman,Dining,World Cuisine,41.0206789,28.9423445,Fatih,09:00-22:00,Medium
Meshur sariyer,Dining,World Cuisine,41.0207885,28.9425373,Fatih,09:00-22:00,Medium
Hirka-i sherif,Dining,World Cuisine,41.0211684,28.9432162,Fatih,09:00-22:00,Medium
Antep sofrasi,Dining,World Cuisine,41.0212349,28.9433025,Fatih,09:00-22:00,Medium
Alamin,Dining,World Cuisine,41.0198495,28.9455628,Fatih,09:00-22:00,Medium
Nam-i lezzet,Dining,World Cuisine,41.0193581,28.9457817,Fatih,09:00-22:00,Medium
Konya Etli Pide,Dining,World Cuisine,41.0205557,28.9448795,Fatih,09:00-22:00,Medium
Nishantashi bufe,Dining,World Cuisine,41.0206752,28.9460993,Fatih,09:00-22:00,Medium
Shif,Dining,World Cuisine,41.0212106,28.9447203,Fatih,09:00-22:00,Medium
Ozgelis kabab salonu,Dining,World Cuisine,41.0216539,28.9446418,Fatih,09:00-22:00,Medium
Fatih durum,Dining,World Cuisine,41.0218327,28.9446445,Fatih,09:00-22:00,Medium
Buhara,Dining,World Cuisine,41.0212977,28.9452578,Fatih,09:00-22:00,Medium
Patii dunyasi,Dining,World Cuisine,41.0216899,28.9440996,Fatih,09:00-22:00,Medium
Balik evi,Dining,World Cuisine,41.0219955,28.9446314,Fatih,09:00-22:00,Medium
Layali assalihya,Dining,World Cuisine,41.0165771,28.9455977,Fatih,09:00-22:00,Medium
Ali baba,Dining,World Cuisine,41.0186029,28.9465284,Fatih,09:00-22:00,Medium
Oses,Dining,World Cuisine,41.0174049,28.9464426,Fatih,09:00-22:00,Medium
Şerifoglu,Dining,World Cuisine,41.0175506,28.947258,Fatih,09:00-22:00,Medium
Pesto restorant,Dining,World Cuisine,41.0173031,28.9455147,Fatih,09:00-22:00,Medium
Hayat lokantasi,Dining,World Cuisine,41.0164193,28.9487198,Fatih,09:00-22:00,Medium
adiyaman çikoftecisi,Dining,World Cuisine,41.0164496,28.9488029,Fatih,09:00-22:00,Medium
Hacilaziz,Dining,World Cuisine,41.0165529,28.9459303,Fatih,09:00-22:00,Medium
Çagdash lokanta,Dining,World Cuisine,41.0169525,28.9457117,Fatih,09:00-22:00,Medium
Pesto restorant,Dining,World Cuisine,41.0172596,28.9454517,Fatih,09:00-22:00,Medium
Paşalar sofrasi,Dining,World Cuisine,41.0178379,28.944844,Fatih,09:00-22:00,Medium
Kozde kebap,Dining,World Cuisine,41.0179435,28.9419327,Fatih,09:00-22:00,Medium
Oses,Dining,World Cuisine,41.0162473,28.9446831,Fatih,09:00-22:00,Medium
Erzurum Cağ Kebap,Dining,World Cuisine,41.0157246,28.9428907,Fatih,09:00-22:00,Medium
Kebabçı Mahmut,Dining,World Cuisine,41.0154819,28.9431514,Fatih,09:00-22:00,Medium
Ahsen hatay sofrasi,Dining,World Cuisine,41.0152406,28.9435193,Fatih,09:00-22:00,Medium
Fındık Kabuğu Restoran,Dining,World Cuisine,41.0318438,28.948907,Fatih,09:00-22:00,Medium
Özkaradeniz,Dining,World Cuisine,41.0262321,28.9482774,Fatih,09:00-22:00,Medium
Zeman alkheir,Dining,World Cuisine,41.0280454,28.9463818,Fatih,09:00-22:00,Medium
ipar pasta evi,Dining,World Cuisine,41.0158401,28.9692484,Fatih,09:00-22:00,Medium
İshakpaşa Sofrası,Dining,World Cuisine,41.0159446,28.9695369,Fatih,09:00-22:00,Medium
Filibe Köfte,Dining,World Cuisine,41.0166664,28.9693259,Fatih,09:00-22:00,Medium
Cafe Truva,Dining,World Cuisine,41.0170822,28.9680169,Fatih,09:00-22:00,Medium
Tahtekale Pılavcısı,Dining,World Cuisine,41.0172412,28.9681365,Fatih,09:00-22:00,Medium
Acemoğlu Beklavaları,Dining,World Cuisine,41.0172972,28.9688479,Fatih,09:00-22:00,Medium
Hatay Asi Künefeleri,Dining,World Cuisine,41.0172599,28.9689292,Fatih,09:00-22:00,Medium
Meşhur Hasırcılar Ocakbaşı Dürüm,Dining,World Cuisine,41.0170513,28.9693028,Fatih,09:00-22:00,Medium
Dilek Züccaciye Eminönü,Dining,World Cuisine,41.0164299,28.9701804,Fatih,09:00-22:00,Medium
Meşhur Miss Döner,Dining,World Cuisine,41.0161462,28.970226,Fatih,09:00-22:00,Medium
Meşhur Tahtakale Pilavcısı,Dining,World Cuisine,41.0155769,28.9697934,Fatih,09:00-22:00,Medium
Simit Salonu,Dining,World Cuisine,41.0155132,28.9697474,Fatih,09:00-22:00,Medium
Kale Derya,Dining,World Cuisine,41.0028319,28.9707968,Fatih,09:00-22:00,Medium
Çatladıkapı Sosyal Tesisleri,Dining,Turkish,41.0017958,28.9735089,Fatih,Mo-Su 08:30-22:00,Medium
Myterrace Cafe & Restaurant,Dining,Turkish,41.0048505,28.9730349,Fatih,Mo-Su 09:00-00:00,Medium
Garden 1897 Restaurant,Dining,World Cuisine,41.004117,28.9725286,Fatih,09:00-22:00,Medium
Warung Ibu Deden Restaurant,Dining,Indonesian,41.0037247,28.9742295,Fatih,09:00-22:00,Medium
Belli Resturant,Dining,World Cuisine,41.0028616,28.975288,Fatih,09:00-22:00,Medium
Marbella Cafe ve Restaurant,Dining,World Cuisine,41.0026983,28.9742016,Fatih,09:00-22:00,Medium
Karina Fish House,Dining,World Cuisine,41.0029863,28.9752679,Fatih,09:00-22:00,Medium
Mevlana Kebap Salonu,Dining,World Cuisine,41.0036826,28.9693759,Fatih,09:00-22:00,Medium
Mitara Cafe,Dining,World Cuisine,41.0036249,28.9733046,Fatih,09:00-22:00,Medium
Alice,Dining,World Cuisine,41.0036243,28.9728193,Fatih,09:00-22:00,Medium
Ziya Baba Slow Food,Dining,World Cuisine,41.0036754,28.9719905,Fatih,09:00-22:00,Medium
Reggae BR Shot and Food,Dining,World Cuisine,41.003813,28.9719115,Fatih,09:00-22:00,Medium
Ezgi restaurant,Dining,World Cuisine,41.0042098,28.9715724,Fatih,09:00-22:00,Medium
Ayasofya Liman Restorant,Dining,World Cuisine,41.0043434,28.9714544,Fatih,09:00-22:00,Medium
Kadırga Resturant,Dining,World Cuisine,41.0045189,28.9714465,Fatih,09:00-22:00,Medium
Sofya Kebab House,Dining,World Cuisine,41.0047251,28.9709722,Fatih,09:00-22:00,Medium
Şafak Restaurant,Dining,World Cuisine,41.0036486,28.9748747,Fatih,09:00-22:00,Medium
Hippodrome Restaurant,Dining,World Cuisine,41.0033898,28.9747779,Fatih,09:00-22:00,Medium
Mosaic Terrace Restaurant,Dining,World Cuisine,41.0034498,28.9743309,Fatih,09:00-22:00,Medium
Chungiwa,Dining,World Cuisine,41.0034134,28.9742102,Fatih,09:00-22:00,Medium
Şirvan Şark Sofrası,Dining,World Cuisine,41.0029061,28.9734128,Fatih,09:00-22:00,Medium
Tarihi Çesme Restaurant,Dining,World Cuisine,41.003512,28.9722284,Fatih,09:00-22:00,Medium
Altin Cafe ve Restaurant,Dining,World Cuisine,41.0032489,28.9721103,Fatih,09:00-22:00,Medium
Mehmet Efendi Çeşmesi,Other,General,41.0031805,28.9720795,Fatih,09:00-22:00,Low
Öz Karadeniz,Dining,World Cuisine,41.0107351,28.9724191,Fatih,09:00-22:00,Medium
Çeşme Döner Büfe,Dining,World Cuisine,41.0114936,28.9720578,Fatih,09:00-22:00,Medium
Hacı Ali Usta,Dining,World Cuisine,41.0106439,28.9727555,Fatih,09:00-22:00,Medium
Pera Spa,Other,General,41.0105966,28.9731818,Fatih,09:00-22:00,Low
TAHTA KAŞIK RESTAURANT,Dining,World Cuisine,41.0107516,28.9736609,Fatih,09:00-22:00,Medium
Yörem Et ve İskender Salonu,Dining,World Cuisine,41.010738,28.9737812,Fatih,09:00-22:00,Medium
Cemiyet Lokali,Dining,World Cuisine,41.0110378,28.9743927,Fatih,09:00-22:00,Medium
Meshur Üsküp Köftecisi,Dining,World Cuisine,41.0090423,28.968745,Fatih,09:00-22:00,Medium
Kardeşler Köftecisi,Dining,World Cuisine,41.0093304,28.9694647,Fatih,09:00-22:00,Medium
Kebapçı Şahin Usta,Dining,World Cuisine,41.0095262,28.9699586,Fatih,09:00-22:00,Medium
Karadeniz Pide Salonu,Dining,World Cuisine,41.0091572,28.9704719,Fatih,09:00-22:00,Medium
Kasap Kebap,Dining,World Cuisine,41.0093902,28.9704379,Fatih,09:00-22:00,Medium
EHLI KEBAP,Dining,World Cuisine,41.0094467,28.9703145,Fatih,09:00-22:00,Medium
Şehmuz Kebap Salonu,Dining,World Cuisine,41.0089067,28.9697266,Fatih,09:00-22:00,Medium
Çemberlitaş Aksoy Dönercisi,Dining,Kebab;Turkish,41.008682,28.9695278,Fatih,09:00-22:00,Medium
Makarna Sarayı,Dining,World Cuisine,41.0086854,28.9714945,Fatih,09:00-22:00,Medium
Çemberlitaş Köftecisi,Dining,World Cuisine,41.0088945,28.9714053,Fatih,09:00-22:00,Medium
Dehliz Restaurant,Dining,World Cuisine,41.0092411,28.9712879,Fatih,09:00-22:00,Medium
KOSEM,Dining,World Cuisine,41.0093688,28.9712883,Fatih,09:00-22:00,Medium
Mescgur Sariyer Börekçisi,Dining,World Cuisine,41.0094124,28.9712693,Fatih,09:00-22:00,Medium
Bursa Gül Lokantası,Dining,World Cuisine,41.0095292,28.9712379,Fatih,09:00-22:00,Medium
